"","X.1","X","crime","number","date","location","beat","neighborhood","npu","lat","long"
"3036",154864,154863,"LARCENY-NON VEHICLE",111510768,"05/31/2011","290 UNIVERSITY AVENUE SW",302,"Pittsburgh","V",33.72096,-84.3978
"3037",98593,98592,"LARCENY-NON VEHICLE",130511735,"02/20/2013","2410 CAMELLIA LN NE",211,"Lindbergh/Morosgo","B",33.82162,-84.37153
"3038",171646,171645,"ROBBERY-PEDESTRIAN",161232984,"05/02/2016","1100 PEACHTREE ST NE",503,"Midtown","E",33.78334,-84.38603
"3039",237202,237201,"LARCENY-FROM VEHICLE",142320946,"08/20/2014","880 GLENWOOD AVE SE",606,"Grant Park","W",33.74058,-84.35903
"3040",260216,260215,"LARCENY-FROM VEHICLE",142662087,"09/23/2014","242 IVAN ALLEN JR BLVD",508,"Downtown","M",33.76464,-84.39614
"3041",248619,248618,"BURGLARY-RESIDENCE",102660783,"09/23/2010","109 PARK AVE SE",305,"South Atlanta","Y",33.7121,-84.38635
"3042",109115,109114,"AUTO THEFT",90450904,"02/14/2009","50 MOUNT ZION RD SE",312,"Glenrose Heights","Z",33.67286,-84.38706
"3043",71398,71397,"LARCENY-FROM VEHICLE",113351576,"12/01/2011","662 W PEACHTREE ST NW",505,"Midtown","E",33.77288,-84.38777
"3044",184624,184623,"LARCENY-NON VEHICLE",131791668,"06/28/2013","2045 DONALD LEE HOLLOWELL PKWY NW",107,"Grove Park","J",33.7774,-84.45214
"3045",173935,173934,"BURGLARY-RESIDENCE",91310658,"05/11/2009","1729 EVANS DR SW",306,"Sylvan Hills","X",33.70765,-84.42376
"3046",218353,218352,"LARCENY-NON VEHICLE",162031913,"07/21/2016","680 LANGSTON DR SW",309,"Perkerson","X",33.69508,-84.41082
"3047",248905,248904,"BURGLARY-RESIDENCE",102631949,"09/20/2010","600 GREENSFERRY AVE SW",101,"The Villages at Castleberry H","T",33.74662,-84.40755
"3048",159287,159286,"LARCENY-NON VEHICLE",121401109,"05/19/2012","740 CHESHIRE BRIDGE RD NE",212,"Morningside/Lenox Park","F",33.80829,-84.36553
"3049",257103,257102,"ROBBERY-PEDESTRIAN",132700601,"09/27/2013","1975 CAMPBELLTON RD",408,"Venetian Hills","S",33.70827,-84.45385
"3050",115483,115482,"BURGLARY-NONRES",110620413,"03/03/2011","3755 CARMIA DR SW;",414,"Princeton Lakes","P",33.65674,-84.5076
"3051",178183,178182,"LARCENY-NON VEHICLE",101521789,"06/01/2010","590 CASCADE AVE SW",402,"West End","T",33.73812,-84.43276
"3052",208580,208579,"AGG ASSAULT",121842493,"07/02/2012","2141 PRYOR RD SW",310,"Polar Rock","Z",33.696,-84.39938
"3053",19317,19316,"LARCENY-NON VEHICLE",162812122,"10/07/2016","930 HOWELL MILL RD NW",501,"Home Park","E",33.78008,-84.41055
"3054",44178,44177,"ROBBERY-PEDESTRIAN",153132922,"11/09/2015","2763 METROPOLITAN PKWY SW",311,"Hammond Park","X",33.67986,-84.40816
"3055",101416,101415,"AUTO THEFT",140400824,"02/09/2014","524 WOODLAWN AVE NW",107,"Grove Park","J",33.76915,-84.43629
"3056",41033,41032,"LARCENY-FROM VEHICLE",143202043,"11/16/2014","1995 DEFOOR AVE NW",204,"Underwood Hills","D",33.81042,-84.42682
"3057",100462,100461,"LARCENY-NON VEHICLE",140540917,"02/23/2014","387 CLEVELAND AVE SW",309,"Perkerson","X",33.6816,-84.40215
"3058",100627,100626,"AUTO THEFT",140521837,"02/21/2014","14 MELDON AVE SW",305,"The Villages at Carver","Y",33.71172,-84.39085
"3059",252623,252622,"LARCENY-NON VEHICLE",112571832,"09/14/2011","244 CLEVELAND AVE SW",311,"Glenrose Heights","Z",33.68102,-84.39724
"3060",249465,249464,"AUTO THEFT",102581447,"09/15/2010","3060 PEACHTREE RD NW",206,"Peachtree Heights West","B",33.8398,-84.3826
"3061",95552,95551,"AUTO THEFT",110360990,"02/05/2011","2051 DELANO DR NE",610,"Kirkwood","O",33.75522,-84.3206
"3062",13118,13117,"BURGLARY-RESIDENCE",142900567,"10/17/2014","312 BEVERLY RD NE",502,"Ansley Park","E",33.79742,-84.37695
"3063",195686,195685,"LARCENY-NON VEHICLE",91771336,"06/26/2009","800 PEACHTREE ST NE",505,"Midtown","E",33.77655,-84.38478
"3064",29979,29978,"LARCENY-NON VEHICLE",103201203,"11/16/2010","67 PEACHTREE PARK DR NE",207,"","E",33.81202,-84.39006
"3065",160870,160869,"LARCENY-NON VEHICLE",121231188,"05/02/2012","4130 EAST BROOKHAVEN DR",209,"Brookhaven","B",33.86932,-84.34889
"3066",29785,29784,"AUTO THEFT",103221020,"11/18/2010","506 MORELAND AVE SE",612,"East Atlanta","W",33.74042,-84.34896
"3067",8044,8043,"LARCENY-FROM VEHICLE",122872334,"10/13/2012","912 RALPH D ABERNATHY BLVD SW",401,"West End","T",33.73799,-84.41772
"3068",181010,181009,"LARCENY-FROM VEHICLE",111551861,"06/04/2011","1401 DONALD LEE HOLLOWELL PKWY NW",106,"","J",33.77141,-84.43377
"3069",6159,6158,"BURGLARY-RESIDENCE",112761461,"10/03/2011","765 MCDANIEL ST SW",302,"Pittsburgh","V",33.73396,-84.40177
"3070",236292,236291,"LARCENY-FROM VEHICLE",142421566,"08/30/2014","3167 PEACHTREE RD NE",206,"Buckhead Village","B",33.84031,-84.37588
"3071",120142,120141,"LARCENY-FROM VEHICLE",130672003,"03/08/2013","482 COLLIER RD NW",205,"Collier Hills","C",33.8109,-84.40309
"3072",154451,154450,"LARCENY-FROM VEHICLE",101252450,"05/05/2010","349 PEACHTREE HILLS AVE NE",211,"Peachtree Hills","B",33.81646,-84.3758
"3073",262681,262680,"LARCENY-FROM VEHICLE",152692550,"09/26/2015","495 PEACHTREE ST NE",509,"Downtown","M",33.76802,-84.38503
"3074",12938,12937,"LARCENY-FROM VEHICLE",142920935,"10/19/2014","1024 ASHBY GRV SW ",104,"Ashview Heights","T",33.74991,-84.42143
"3075",81737,81736,"LARCENY-FROM VEHICLE",153421560,"12/08/2015","2135 PIEDMONT ROAD (GOODWILL)",211,"Lindridge/Martin Manor","F",33.81517,-84.36569
"3076",4320,4319,"ROBBERY-PEDESTRIAN",112940300,"10/21/2011","2520 JONESBORO RD SE",308,"Leila Valley","Z",33.68593,-84.36338
"3077",220449,220448,"LARCENY-NON VEHICLE",92091524,"07/28/2009","2874 FAIRBURN RD SW",414,"Ben Hill","P",33.67632,-84.51696
"3078",261016,261015,"LARCENY-NON VEHICLE",142571332,"09/14/2014","3393 PEACHTREE RD NE ",210,"Lenox","B",33.84676,-84.36212
"3079",87336,87335,"ROBBERY-PEDESTRIAN",93421656,"12/08/2009","1353 GEORGE W BRUMLEY WAY SE",609,"Edgewood","O",33.75229,-84.34334
"3080",169423,169422,"BURGLARY-RESIDENCE",161501125,"05/29/2016","982 HILBURN DR SE",612,"East Atlanta","W",33.72782,-84.32713
"3081",77811,77810,"AUTO THEFT",143561669,"12/22/2014","64 MANGUM ST NW",507,"Castleberry Hill","M",33.75297,-84.39962
"3082",123479,123478,"AGG ASSAULT",150832889,"03/24/2015","1133 HUFF RD NW",203,"Blandtown","D",33.78978,-84.42557
"3083",242550,242549,"AGG ASSAULT",162340213,"08/21/2016","50 HOLLY RD NW",105,"West Lake","J",33.75639,-84.4381
"3084",20212,20211,"LARCENY-NON VEHICLE",93022005,"10/29/2009","725 PONCE DE LEON AVE NE",602,"Poncey-Highland","N",33.77343,-84.36351
"3085",263945,263944,"AUTO THEFT",152543112,"09/11/2015","645 SHELTON AVE SW",301,"Adair Park","V",33.73495,-84.40898
"3086",160898,160897,"LARCENY-NON VEHICLE",121231720,"05/02/2012","590 CASCADE AVE SW",402,"West End","T",33.73812,-84.43276
"3087",105345,105344,"ROBBERY-PEDESTRIAN",160401569,"02/09/2016","4504 RIO GRANDE RD SW",413,"Arlington Estates","P",33.69171,-84.53544
"3088",260640,260639,"AUTO THEFT",142621159,"09/19/2014","470 WABASH AVE NE",603,"Old Fourth Ward","M",33.76493,-84.37208
"3089",154247,154246,"LARCENY-FROM VEHICLE",101270755,"05/07/2010","460 THOMASVILLE BLVD SE",308,"Thomasville Heights","Z",33.70571,-84.35923
"3090",178198,178197,"LARCENY-FROM VEHICLE",101522177,"06/01/2010","PEACHTREE ST NE / 6TH ST NE",505,"Midtown","E",33.77736,-84.38442
"3091",45212,45211,"ROBBERY-PEDESTRIAN",163311485,"11/26/2016","3350 MOUNT GILEAD RD SW",409,"Southwest","R",33.69757,-84.49871
"3092",222275,222274,"BURGLARY-RESIDENCE",91941592,"07/13/2009","128 HOWARD ST NE",610,"Kirkwood","O",33.75574,-84.32343
"3093",29099,29098,"BURGLARY-RESIDENCE",103291448,"11/25/2010","4435 CREEK VALLEY CT SW",413,"Elmco Estates","P",33.69035,-84.53297
"3094",33165,33164,"BURGLARY-RESIDENCE",113190987,"11/15/2011","1360 WESTMONT",403,"Venetian Hills","S",33.71818,-84.43741
"3095",250185,250184,"LARCENY-FROM VEHICLE",102512054,"09/08/2010","44 PEACHTREE PL NW",503,"Midtown","E",33.78045,-84.38923
"3096",246968,246967,"BURGLARY-RESIDENCE",92201731,"08/08/2009","765 MCDANIEL ST SW",302,"Pittsburgh","V",33.73396,-84.40177
"3097",34222,34221,"LARCENY-FROM VEHICLE",113082000,"11/04/2011","8 PEACHTREE BATTLE AVE NW @APS RIVERS ES",205,"Peachtree Battle Alliance","C",33.81959,-84.38941
"3098",15395,15394,"LARCENY-FROM VEHICLE",152952964,"10/22/2015","3002 IMPERIAL CT SW",409,"Southwest","R",33.69925,-84.49457
"3099",173613,173612,"LARCENY-FROM VEHICLE",91340475,"05/14/2009","207 ANDREW YOUNG INTERNA BLVD NE",510,"Downtown","M",33.75956,-84.38313
"3100",21638,21637,"BURGLARY-RESIDENCE",92881619,"10/15/2009","4119 WAITS AVE SW",413,"Fairburn","P",33.69312,-84.52412
"3101",177149,177148,"AUTO THEFT",101611266,"06/10/2010","2420 BUTNER RD SW",413,"","P",33.6888,-84.52668
"3102",100048,100047,"ROBBERY-RESIDENCE",130321389,"02/01/2013","583 MORELAND AVE SE",607,"Ormewood Park","W",33.7383,-84.3496
"3103",108272,108271,"LARCENY-NON VEHICLE",90550930,"02/24/2009","126 CARNEGIE WAY NW @ONE MARGARET MITCHEL",508,"Downtown","M",33.75774,-84.38844
"3104",145790,145789,"LARCENY-FROM VEHICLE",150980976,"04/08/2015","370 NORTHSIDE DR NW",103,"English Avenue","L",33.76527,-84.40498
"3105",144982,144981,"ROBBERY-RESIDENCE",151080664,"04/18/2015","777 ELOISE CT SE",605,"Grant Park","W",33.73456,-84.36185
"3106",85732,85731,"BURGLARY-RESIDENCE",93561712,"12/22/2009","2036 BOLTON DR",204,"Bolton","D",33.8139,-84.43833
"3107",204656,204655,"LARCENY-NON VEHICLE",111911311,"07/10/2011","2 W PEACHTREE PL NW",508,"Downtown","M",33.7639,-84.38774
"3108",190052,190051,"BURGLARY-RESIDENCE",151811491,"06/30/2015","615 KENNOLIA DR SW",404,"Westwood Terrace","I",33.73852,-84.44927
"3109",240017,240016,"LARCENY-FROM VEHICLE",152310987,"08/19/2015","282 TED TURNER DR NW",508,"Downtown","M",33.76207,-84.38912
"3110",22450,22449,"LARCENY-FROM VEHICLE",92801483,"10/07/2009","85 MOUNT ZION RD SE",312,"Glenrose Heights","Z",33.67269,-84.38678
"3111",251829,251828,"LARCENY-FROM VEHICLE",112651013,"09/22/2011","548 LOVEJOY ST NW",504,"Downtown","M",33.76735,-84.39315
"3112",8922,8921,"BURGLARY-RESIDENCE",122782644,"10/04/2012","220 26TH ST NW",207,"Brookwood","E",33.80312,-84.4011
"3113",99665,99664,"BURGLARY-RESIDENCE",130371145,"02/06/2013","3378 GREENBRIAR PKWY SW",413,"","P",33.68387,-84.50204
"3114",95642,95641,"LARCENY-NON VEHICLE",110351563,"02/04/2011","590 CASCADE AVE",402,"West End","T",33.73812,-84.43276
"3115",83826,83825,"BURGLARY-RESIDENCE",163481184,"12/13/2016","507 BISHOP ST NW",207,"Loring Heights","E",33.79231,-84.40486
"3116",261675,261674,"LARCENY-FROM VEHICLE",142502304,"09/07/2014","3101 PIEDMONT RD NE",211,"Peachtree Park","B",33.84075,-84.36979
"3117",62708,62707,"BURGLARY-RESIDENCE",93311471,"11/27/2009","62 HARWELL RD NW",111,"","I",33.7538,-84.493
"3118",3972,3971,"BURGLARY-RESIDENCE",112982143,"10/25/2011","501 DARGAN PL SW",401,"West End","T",33.74135,-84.42555
"3119",245377,245376,"ROBBERY-RESIDENCE",92351117,"08/23/2009","1999 BENT CREEK WAY SW",410,"Campbellton Road","R",33.70087,-84.46574
"3120",173969,173968,"AUTO THEFT",91311170,"05/11/2009","500 CLEVELAND AVE SE",310,"Browns Mill Park","Z",33.68149,-84.36933
"3121",37612,37611,"LARCENY-FROM VEHICLE",133300655,"11/26/2013","1600 PRYOR RD SW",305,"The Villages at Carver","Y",33.71266,-84.39337
"3122",67472,67471,"ROBBERY-PEDESTRIAN",103451728,"12/11/2010","2308 OMAHA RD SW",413,"Arlington Estates","P",33.69214,-84.53709
"3123",233951,233950,"LARCENY-FROM VEHICLE",132360818,"08/24/2013","3400 STRATFORD RD",208,"North Buckhead","B",33.84923,-84.36689
"3124",3435,3434,"HOMICIDE",113030373069,"10/30/2011","226 SAMPSON ST NE",604,"Old Fourth Ward","M",33.76031,-84.36575
"3125",148826,148825,"LARCENY-NON VEHICLE",91190871,"04/29/2009","1461 SYLVAN RD",306,"Sylvan Hills","X",33.70672,-84.42054
"3126",76586,76585,"ROBBERY-COMMERCIAL",133381196,"12/04/2013","612 LEE ST SW",401,"West End","T",33.7388,-84.4136
"3127",24903,24902,"LARCENY-NON VEHICLE",100110683,"01/11/2010","51 DOYLE STREET S.E.",610,"Kirkwood","O",33.75131,-84.32495
"3128",163997,163996,"LARCENY-NON VEHICLE",141510758,"05/31/2014","595 PIEDMONT AVE NE SUITE #100 WALGREENS PIEDMONT",603,"Old Fourth Ward","M",33.77067,-84.38023
"3129",267019,267018,"LARCENY-NON VEHICLE",162512700,"09/07/2016","231 18TH ST NW",501,"Atlantic Station","E",33.79275,-84.39544
"3130",268073,268072,"BURGLARY-RESIDENCE",92691050,"09/26/2009","521 UNIVERSITY AVE SW",302,"Pittsburgh","V",33.72224,-84.40464
"3131",199710,199709,"LARCENY-NON VEHICLE",102051206,"07/24/2010","1199 HUFF RD NW",203,"Blandtown","D",33.78886,-84.42708
"3132",67283,67282,"BURGLARY-RESIDENCE",103470934,"12/13/2010","304 SKIPPER PL",112,"Collier Heights","I",33.78178,-84.49121
"3133",181906,181905,"LARCENY-FROM VEHICLE",121772382,"06/25/2012","1084 SELLS AVE",104,"West End","T",33.7452,-84.42343
"3134",231851,231850,"AUTO THEFT",122281720,"08/15/2012","3370 LAREN LN SW",409,"Horseshoe Community","I",33.71935,-84.4987
"3135",87988,87987,"AUTO THEFT",93371886,"12/03/2009","2788 DEFOORS FERRY RD NW",201,"","C",33.82114,-84.44713
"3136",89949,89948,"ROBBERY-PEDESTRIAN",90160068,"01/16/2009","61 NORTH AVE NW",505,"Midtown","E",33.77133,-84.38942
"3137",23521,23520,"LARCENY-NON VEHICLE",100261029,"01/26/2010","620 WOODWARD AVE SE",606,"Grant Park","W",33.74562,-84.36722
"3138",105770,105769,"ROBBERY-PEDESTRIAN",160353525,"02/04/2016","3378 GREENBRIAR PKWY SW",413,"","P",33.68299,-84.50129
"3139",86025,86024,"BURGLARY-RESIDENCE",93541511,"12/20/2009","529 AMAL DR SW",307,"Amal Heights","Y",33.70892,-84.40009
"3140",216438,216437,"AGG ASSAULT",151932342,"07/12/2015","2591 ETHERIDGE DR NW",113,"Carey Park","G",33.7881,-84.47292
"3141",260513,260512,"AUTO THEFT",142632093,"09/20/2014","3164 CUSHMAN CIR SW",406,"","I",33.74848,-84.49156
"3142",50374,50373,"LARCENY-NON VEHICLE",130261466,"01/26/2013","1995 BROWNSMILL RD",307,"Lakewood Heights","Y",33.69971,-84.37581
"3143",207073,207072,"LARCENY-FROM VEHICLE",122001598,"07/18/2012","260 ELM ST NW",102,"Vine City","L",33.76182,-84.40899
"3144",209836,209835,"AGG ASSAULT",132021127,"07/21/2013","1065 ADA AVE NW",109,"Almond Park","G",33.78327,-84.46315
"3145",239424,239423,"LARCENY-NON VEHICLE",152382464,"08/26/2015","535 LEE ST SW",401,"West End","T",33.74042,-84.41435
"3146",17465,17464,"AUTO THEFT",163032111,"10/29/2016","1935 ALISON CT SW",410,"Fort Valley","R",33.70055,-84.45149
"3147",21470,21469,"BURGLARY-RESIDENCE",92891997,"10/16/2009","1275 ELIZABETH AVE SW",403,"Venetian Hills","S",33.72021,-84.43583
"3148",20787,20786,"LARCENY-NON VEHICLE",92961110,"10/23/2009","188 14TH ST NE",502,"Midtown","E",33.78663,-84.38139
"3149",35860,35859,"LARCENY-FROM VEHICLE",123210370,"11/16/2012","1544 PIEDMONT AVE NE",213,"Piedmont Heights","F",33.79789,-84.37101
"3150",209993,209992,"LARCENY-NON VEHICLE",131992772,"07/19/2013","710 PEACHTREE ST NE",505,"Midtown","E",33.77411,-84.38484
"3151",24406,24405,"AUTO THEFT",100160508,"01/16/2010","787 MAGNOLIA WAY NW",102,"Vine City","L",33.75823,-84.41382
"3152",14457,14456,"LARCENY-NON VEHICLE",142752819,"10/02/2014","1274 TRENTON ST SE",609,"Edgewood","O",33.74685,-84.34607
"3153",162370,162369,"BURGLARY-RESIDENCE",131371603,"05/17/2013","2316 SANDSPRING DR SW",412,"Sandlewood Estates","P",33.70255,-84.54238
"3154",92744,92743,"AGG ASSAULT",100472025,"02/16/2010","3030 CONTINENTAL COLONY PKWY SW",411,"Greenbriar","R",33.68066,-84.49371
"3155",146755,146754,"AGG ASSAULT",161161981,"04/25/2016","2905 SPRINGDALE RD SW",311,"Hammond Park","X",33.67597,-84.41601
"3156",63517,63516,"BURGLARY-RESIDENCE",93230564,"11/19/2009","1027 GARIBALDI ST SW",302,"Pittsburgh","V",33.72675,-84.39943
"3157",130251,130250,"LARCENY-FROM VEHICLE",90610699,"03/02/2009","2600 MARTIN L KING JR DR SW",405,"Harland Terrace","I",33.75317,-84.47247
"3158",44912,44911,"LARCENY-NON VEHICLE",163351250,"11/30/2016","730 PONCE DE LEON PL NE",601,"Virginia Highland","F",33.77446,-84.36424
"3159",2341,2340,"LARCENY-FROM VEHICLE",102842172,"10/11/2010","TRINITY AVE SW / WASHINGTON ST SW",512,"Downtown","M",33.74782,-84.39021
"3160",37851,37850,"LARCENY-FROM VEHICLE",133281935,"11/24/2013","250  10TH ST NE",503,"Midtown","E",33.78218,-84.37867
"3161",63677,63676,"LARCENY-FROM VEHICLE",93210008,"11/17/2009","48 12TH ST NE",503,"Midtown","E",33.78485,-84.38599
"3162",151359,151358,"LARCENY-FROM VEHICLE",90930872,"04/03/2009","CRESCENT AVE NE / 12TH ST NE",503,"Midtown","E",33.78455,-84.38434
"3163",43140,43139,"LARCENY-FROM VEHICLE",153260034,"11/22/2015","1051 W PEACHTREE ST NE",503,"Midtown","E",33.78346,-84.38772
"3164",96233,96232,"LARCENY-FROM VEHICLE",120551423,"02/24/2012","671 10TH ST NW",501,"Home Park","E",33.78189,-84.40952
"3165",268494,268493,"LARCENY-NON VEHICLE",92650992,"09/22/2009","3268 GREENBRIAR PKWY SW",411,"Greenbriar","R",33.68585,-84.49654
"3166",226994,226993,"AGG ASSAULT",112421797,"08/30/2011","560 DOLLAR MILL RD SW",407,"Ridgecrest Forest","H",33.74112,-84.52747
"3167",180004,180003,"AUTO THEFT",111651242,"06/14/2011","2423 MARTIN L KING JR DR NW",108,"Florida Heights","I",33.75183,-84.46623
"3168",261099,261098,"LARCENY-NON VEHICLE",142561274,"09/13/2014","1352 AVON AVE SW",403,"Venetian Hills","S",33.72213,-84.43225
"3169",179237,179236,"LARCENY-FROM VEHICLE",111720642,"06/21/2011","2921 SALMON AVE S.E.",611,"East Lake","O",33.73978,-84.29127
"3170",269579,269578,"LARCENY-NON VEHICLE",92548095,"09/11/2009","6000 NTERMINAL",50,"","",33.63915,-84.44264
"3171",203572,203571,"AUTO THEFT",112012254,"07/20/2011","2893 LAKEWOOD AVE SW",306,"Sylvan Hills","X",33.6976,-84.41162
"3172",255678,255677,"LARCENY-NON VEHICLE",122521281,"09/11/2012","932 WYLIE ST SE",606,"Reynoldstown","N",33.7526,-84.35683
"3173",216751,216750,"LARCENY-NON VEHICLE",151892669,"07/08/2015","2045 DONALD LEE HOLLOWELL PKWY NW",107,"Grove Park","J",33.7774,-84.45214
"3174",210875,210874,"LARCENY-FROM VEHICLE",131922711,"07/11/2013","470 16TH ST NW",501,"Home Park","E",33.78789,-84.40454
"3175",208003,208002,"AUTO THEFT",121910818,"07/09/2012","470 THOMASVILLE BLVD SE",308,"Thomasville Heights","Z",33.70599,-84.35963
"3176",166315,166314,"ROBBERY-PEDESTRIAN",141231300,"05/03/2014","1739 DREW DR NW",110,"West Highlands","G",33.78962,-84.44771
"3177",108856,108855,"BURGLARY-RESIDENCE",90480684,"02/17/2009","1270 WEST PEACHTREE ST",502,"Midtown","E",33.7892,-84.38789
"3178",154409,154408,"BURGLARY-RESIDENCE",101250903,"05/05/2010","276 TONAWANDA DR SE",310,"Browns Mill Park","Z",33.68473,-84.38543
"3179",140159,140158,"BURGLARY-RESIDENCE",131081545,"04/18/2013","2788 DEFOORS FERRY RD NW",201,"","C",33.82114,-84.44713
"3180",29754,29753,"LARCENY-FROM VEHICLE",103222557,"11/18/2010","1959 METROPOLITAN PKWY SW",306,"Sylvan Hills","X",33.7008,-84.41018
"3181",69672,69671,"AUTO THEFT",113530817,"12/19/2011","1371 KIMBERLY RD SW",412,"Ashley Courts","P",33.71871,-84.52137
"3182",40152,40151,"LARCENY-FROM VEHICLE",143291553,"11/25/2014","640 GLEN IRIS DR NE",603,"Old Fourth Ward","M",33.77207,-84.36779
"3183",23068,23067,"BURGLARY-RESIDENCE",92742033,"10/01/2009","984 TUCKAWANNA DR SW",406,"Cascade Heights","I",33.72905,-84.48519
"3184",39699,39698,"BURGLARY-RESIDENCE",133053172,"11/01/2013","732 GARIBALDI ST SW",303,"Mechanicsville","V",33.73494,-84.39889
"3185",74,73,"LARCENY-FROM VEHICLE",103041776,"10/31/2010","PRATT ST SE / ARMSTRONG ST SE",510,"Downtown","M",33.75187,-84.38083
"3186",80187,80186,"LARCENY-NON VEHICLE",153621700,"12/28/2015","3393 PEACHTREE RD NE",210,"Lenox","B",33.84676,-84.36212
"3187",241632,241631,"BURGLARY-RESIDENCE",152131730,"08/01/2015","620 PEACHTREE ST NE",505,"Midtown","E",33.77152,-84.38508
"3188",91532,91531,"LARCENY-FROM VEHICLE",90030647,"01/03/2009","3405 LENOX RD NE",210,"Lenox","B",33.848,-84.35947
"3189",156301,156300,"BURGLARY-RESIDENCE",111371490,"05/17/2011","1085 SIMS ST SW",302,"Pittsburgh","V",33.72509,-84.40337
"3190",16098,16097,"LARCENY-NON VEHICLE",152823172,"10/14/2015","1380 ATLANTIC DR NW ",501,"Atlantic Station","E",33.79282,-84.39779
"3191",206700,206699,"LARCENY-FROM VEHICLE",122030201,"07/21/2012","161 PEACHTREE CENTER AVE NE",510,"Downtown","M",33.75889,-84.38596
"3192",209682,209681,"LARCENY-NON VEHICLE",132032614,"07/22/2013","20 MOBLEY DR SE",310,"Browns Mill Park","Z",33.68664,-84.38803
"3193",123400,123399,"LARCENY-NON VEHICLE",150841943,"03/25/2015","3535 PEACHTREE RD NE",210,"Lenox","B",33.85182,-84.3595
"3194",206989,206988,"LARCENY-NON VEHICLE",122010960,"07/19/2012","615 MORELAND AVE SE",607,"Ormewood Park","W",33.73738,-84.34959
"3195",51107,51106,"AUTO THEFT",130181469,"01/18/2013","17 FAIRBURN RD SW",407,"Adamsville","H",33.75837,-84.50593
"3196",203544,203543,"BURGLARY-RESIDENCE",112011398,"07/20/2011","237 WADLEY ST NW",108,"Dixie Hills","J",33.75851,-84.45748
"3197",212580,212579,"ROBBERY-PEDESTRIAN",142030112,"07/22/2014","1572 HARDEE ST NE",609,"Edgewood","O",33.75546,-84.33644
"3198",208289,208288,"LARCENY-NON VEHICLE",121872849,"07/05/2012","65 ALABAMA ST SW ",511,"Downtown","M",33.75258,-84.38992
"3199",201253,201252,"ROBBERY-PEDESTRIAN",101910220,"07/10/2010","1685 RALPH D ABERNATHY BLVD",404,"","I",33.74851,-84.4425
"3200",79164,79163,"LARCENY-FROM VEHICLE",143420589,"12/08/2014","642 CLEBURNE TER NE",602,"Poncey-Highland","N",33.77195,-84.35394
"3201",30436,30435,"LARCENY-FROM VEHICLE",103160044,"11/12/2010","350 PETERS ST SW",507,"Castleberry Hill","M",33.74519,-84.40311
"3202",64966,64965,"AUTO THEFT",93100705,"11/06/2009","555 MCDANIEL STREET",303,"Mechanicsville","V",33.7404,-84.4026
"3203",227500,227499,"LARCENY-FROM VEHICLE",112380928,"08/26/2011","180 PONCE DE LEON AVE NE",505,"Midtown","E",33.77285,-84.38149
"3204",208624,208623,"LARCENY-NON VEHICLE",121841155,"07/02/2012","416 RAWSON ST SW",303,"Mechanicsville","V",33.743,-84.40083
